t,x,y,z,q0,q1,q2,q3,q4,q5,q6
11.9605,0.249158,0.181271,0.500086,0.112187,-0.679337,0.348671,-2.42745,0.303343,1.28866,-0.371854
11.9705,0.251737,0.182812,0.500071,0.112576,-0.670174,0.350187,-2.42165,0.301541,1.2954,-0.380575
11.9805,0.254365,0.18427,0.500055,0.112829,-0.66083,0.351523,-2.4157,0.29965,1.30172,-0.388924
11.9905,0.257038,0.185644,0.500038,0.112946,-0.65132,0.352683,-2.4096,0.29768,1.30761,-0.396885
12.0005,0.259753,0.186933,0.50002,0.112927,-0.641656,0.353671,-2.40335,0.29564,1.31305,-0.40444
12.0105,0.262508,0.188135,0.500001,0.112774,-0.631852,0.354491,-2.39696,0.29354,1.31803,-0.411576
12.0205,0.265301,0.189249,0.499982,0.112487,-0.621921,0.355147,-2.39042,0.291388,1.32255,-0.418277
12.0305,0.268127,0.190275,0.499963,0.112069,-0.611878,0.355643,-2.38374,0.289194,1.32661,-0.424532
12.0405,0.270985,0.191212,0.499945,0.111521,-0.601737,0.355984,-2.37692,0.286965,1.33019,-0.43033
12.0505,0.273871,0.192058,0.499926,0.110846,-0.591511,0.356175,-2.36997,0.284709,1.33329,-0.435661
12.0605,0.276782,0.192814,0.499907,0.110047,-0.581214,0.35622,-2.36291,0.282433,1.33593,-0.440517
12.0705,0.279716,0.193478,0.499889,0.109128,-0.57086,0.356122,-2.35572,0.280145,1.3381,-0.444891
12.0805,0.28267,0.19405,0.499871,0.108091,-0.560464,0.355888,-2.34842,0.277849,1.3398,-0.448779
12.0905,0.285639,0.19453,0.499854,0.106941,-0.550039,0.35552,-2.34103,0.275552,1.34105,-0.452178
12.1005,0.288623,0.194917,0.499837,0.105681,-0.539599,0.355024,-2.33354,0.273259,1.34185,-0.455085
12.1105,0.291616,0.19521,0.499822,0.104317,-0.529158,0.354401,-2.32596,0.270974,1.34221,-0.4575
12.1205,0.294617,0.195411,0.499807,0.102853,-0.51873,0.353658,-2.31832,0.2687,1.34215,-0.459425
12.1305,0.297622,0.195518,0.499794,0.101294,-0.508327,0.352795,-2.3106,0.26644,1.34167,-0.460863
12.1405,0.300628,0.195532,0.499782,0.099644,-0.497964,0.351818,-2.30283,0.264197,1.3408,-0.461817
12.1505,0.303633,0.195453,0.499771,0.09791,-0.487653,0.350728,-2.29502,0.261973,1.33955,-0.462294
12.1605,0.306633,0.195281,0.499762,0.096097,-0.477407,0.349529,-2.28718,0.259768,1.33793,-0.4623
12.1705,0.309625,0.195015,0.499753,0.09421,-0.467238,0.348222,-2.27932,0.257583,1.33597,-0.461845
12.1805,0.312606,0.194657,0.499746,0.092255,-0.45716,0.34681,-2.27145,0.255419,1.33368,-0.460939
12.1905,0.315574,0.194207,0.49974,0.090238,-0.447183,0.345295,-2.26358,0.253273,1.33108,-0.459593
12.2005,0.318525,0.193665,0.499736,0.088165,-0.43732,0.343678,-2.25572,0.251146,1.3282,-0.457818
12.2105,0.321457,0.193032,0.499733,0.086041,-0.427582,0.34196,-2.2479,0.249035,1.32505,-0.45563
12.2205,0.324366,0.192308,0.499731,0.083874,-0.417979,0.340143,-2.24011,0.246937,1.32164,-0.453041
12.2305,0.32725,0.191494,0.49973,0.081668,-0.408523,0.338228,-2.23237,0.244851,1.31802,-0.450069
12.2405,0.330107,0.190591,0.49973,0.079429,-0.399223,0.336215,-2.2247,0.242773,1.31418,-0.446729
12.2505,0.332932,0.1896,0.499731,0.077164,-0.39009,0.334105,-2.2171,0.2407,1.31016,-0.443039
12.2605,0.335724,0.188522,0.499733,0.074879,-0.381132,0.331899,-2.20959,0.238628,1.30598,-0.439017
12.2705,0.33848,0.187357,0.499737,0.072579,-0.37236,0.329596,-2.20218,0.236552,1.30164,-0.434681
12.2805,0.341197,0.186107,0.49974,0.070269,-0.36378,0.327197,-2.19487,0.234469,1.29718,-0.430051
12.2905,0.343873,0.184773,0.499745,0.067956,-0.355403,0.324702,-2.18769,0.232374,1.2926,-0.425146
12.3005,0.346504,0.183356,0.49975,0.065644,-0.347234,0.322112,-2.18064,0.230262,1.28793,-0.419985
12.3105,0.349089,0.181857,0.499756,0.063339,-0.339282,0.319426,-2.17372,0.228129,1.28319,-0.41459
12.3205,0.351625,0.180279,0.499763,0.061046,-0.331554,0.316644,-2.16696,0.22597,1.27838,-0.408979
12.3305,0.354109,0.178622,0.49977,0.05877,-0.324055,0.313767,-2.16036,0.223781,1.27353,-0.403174
12.3405,0.35654,0.176887,0.499777,0.056514,-0.316791,0.310795,-2.15393,0.221555,1.26864,-0.397194
12.3505,0.358914,0.175078,0.499785,0.054284,-0.309769,0.307728,-2.14768,0.21929,1.26374,-0.391059
12.3605,0.361229,0.173195,0.499793,0.052084,-0.302993,0.304567,-2.14161,0.216981,1.25883,-0.384789
12.3705,0.363483,0.17124,0.499801,0.049917,-0.296467,0.301312,-2.13574,0.214622,1.25393,-0.378403
12.3805,0.365675,0.169215,0.499809,0.047788,-0.290196,0.297963,-2.13007,0.212211,1.24904,-0.37192
12.3905,0.367801,0.167122,0.499818,0.045699,-0.284184,0.294523,-2.1246,0.209744,1.24418,-0.365358
12.4005,0.36986,0.164963,0.499827,0.043654,-0.278434,0.29099,-2.11936,0.207216,1.23936,-0.358736
12.4105,0.371849,0.16274,0.499835,0.041655,-0.272948,0.287367,-2.11433,0.204626,1.23458,-0.35207
12.4205,0.373768,0.160455,0.499844,0.039706,-0.26773,0.283654,-2.10953,0.201969,1.22985,-0.345376
12.4305,0.375613,0.158112,0.499853,0.037809,-0.262781,0.279854,-2.10496,0.199244,1.22518,-0.33867
12.4405,0.377383,0.15571,0.499862,0.035965,-0.258103,0.275967,-2.10062,0.196449,1.22057,-0.331967
12.4505,0.379077,0.153254,0.499871,0.034177,-0.253697,0.271995,-2.09653,0.193581,1.21603,-0.325281
12.4605,0.380693,0.150745,0.49988,0.032446,-0.249565,0.26794,-2.09268,0.190639,1.21156,-0.318625
12.4705,0.382229,0.148187,0.499889,0.030775,-0.245706,0.263804,-2.08908,0.187623,1.20717,-0.312011
12.4805,0.383683,0.14558,0.499898,0.029163,-0.242122,0.25959,-2.08573,0.184532,1.20286,-0.30545
12.4905,0.385055,0.142929,0.499908,0.027612,-0.238812,0.2553,-2.08263,0.181366,1.19863,-0.298952
12.5005,0.386343,0.140236,0.499917,0.026123,-0.235775,0.250936,-2.07979,0.178125,1.19448,-0.292527
12.5105,0.387545,0.137503,0.499925,0.024696,-0.233012,0.246501,-2.0772,0.17481,1.19042,-0.286182
12.5205,0.388661,0.134732,0.499935,0.023331,-0.230522,0.241998,-2.07488,0.171423,1.18644,-0.279925
12.5305,0.38969,0.131928,0.499944,0.02203,-0.228302,0.237429,-2.07281,0.167966,1.18255,-0.273762
12.5405,0.39063,0.129092,0.499953,0.020791,-0.226353,0.232799,-2.071,0.164439,1.17874,-0.267698
12.5505,0.391481,0.126228,0.499961,0.019615,-0.224671,0.22811,-2.06945,0.160846,1.17502,-0.261738
12.5605,0.392242,0.123337,0.49997,0.0185,-0.223256,0.223365,-2.06817,0.15719,1.17137,-0.255885
12.5705,0.392911,0.120424,0.499979,0.017448,-0.222106,0.218569,-2.06714,0.153473,1.16781,-0.250141
12.5805,0.39349,0.117491,0.499987,0.016457,-0.221217,0.213724,-2.06638,0.149699,1.16433,-0.244508
12.5905,0.393976,0.11454,0.499996,0.015525,-0.220589,0.208835,-2.06587,0.145873,1.16092,-0.238987
12.6005,0.394369,0.111575,0.500004,0.014654,-0.220217,0.203905,-2.06562,0.141998,1.15758,-0.233577
12.6105,0.39467,0.108599,0.500011,0.01384,-0.2201,0.198938,-2.06563,0.138079,1.15432,-0.228279
12.6205,0.394878,0.105614,0.500019,0.013083,-0.220235,0.193939,-2.06589,0.13412,1.15112,-0.22309
12.6305,0.394992,0.102625,0.500027,0.012383,-0.220619,0.188911,-2.0664,0.130127,1.14798,-0.218008
12.6405,0.395013,0.0996326,0.500034,0.011736,-0.221248,0.183859,-2.06716,0.126104,1.1449,-0.213031
12.6505,0.39494,0.0966409,0.500041,0.011143,-0.22212,0.178786,-2.06816,0.122058,1.14187,-0.208156
12.6605,0.394775,0.0936525,0.500046,0.0106,-0.22323,0.173698,-2.06941,0.117993,1.1389,-0.203377
12.6705,0.394516,0.0906707,0.500052,0.010108,-0.224577,0.168598,-2.0709,0.113915,1.13597,-0.198692
12.6805,0.394164,0.0876984,0.500058,0.009663,-0.226156,0.163492,-2.07262,0.10983,1.13308,-0.194096
12.6905,0.39372,0.0847386,0.500063,0.009265,-0.227965,0.158383,-2.07457,0.105744,1.13022,-0.189582
12.7005,0.393184,0.0817939,0.500067,0.008911,-0.229998,0.153276,-2.07676,0.101664,1.1274,-0.185147
12.7105,0.392556,0.0788677,0.500071,0.008599,-0.232254,0.148177,-2.07916,0.097594,1.1246,-0.180784
12.7205,0.391838,0.0759617,0.500075,0.008327,-0.234728,0.143088,-2.08179,0.093541,1.12181,-0.176488
12.7305,0.391029,0.0730808,0.500078,0.008094,-0.237417,0.138017,-2.08463,0.089512,1.11905,-0.172252
12.7405,0.390132,0.0702261,0.500079,0.007897,-0.240316,0.132966,-2.08768,0.085512,1.11629,-0.168071
12.7505,0.389146,0.067401,0.500081,0.007734,-0.243423,0.127941,-2.09093,0.081547,1.11353,-0.163937
12.7605,0.388072,0.0646085,0.500083,0.007603,-0.246734,0.122947,-2.09439,0.077624,1.11078,-0.159846
12.7705,0.386913,0.0618508,0.500083,0.007501,-0.250244,0.117989,-2.09803,0.073748,1.10802,-0.155791
12.7805,0.385668,0.0591315,0.500083,0.007428,-0.253951,0.113071,-2.10187,0.069927,1.10525,-0.151766
12.7905,0.384339,0.0564523,0.500082,0.007379,-0.257851,0.108199,-2.10589,0.066164,1.10246,-0.147765
12.8005,0.382927,0.0538171,0.500081,0.007354,-0.261939,0.103378,-2.11009,0.062468,1.09965,-0.143782
12.8105,0.381435,0.0512269,0.500079,0.007349,-0.266212,0.098612,-2.11446,0.058842,1.09681,-0.139811
12.8205,0.379862,0.0486851,0.500076,0.007363,-0.270667,0.093906,-2.11899,0.055294,1.09395,-0.135847
12.8305,0.378212,0.0461941,0.500073,0.007393,-0.275299,0.089266,-2.12369,0.051828,1.09105,-0.131885
12.8405,0.376484,0.0437565,0.50007,0.007438,-0.280106,0.084696,-2.12854,0.04845,1.08811,-0.127919
12.8505,0.374682,0.0413745,0.500065,0.007494,-0.285083,0.080202,-2.13354,0.045167,1.08513,-0.123946
12.8605,0.372807,0.0390507,0.500061,0.00756,-0.290228,0.075789,-2.13869,0.041982,1.0821,-0.11996
12.8705,0.37086,0.0367871,0.500056,0.007634,-0.295535,0.071461,-2.14397,0.038901,1.07903,-0.115959
12.8805,0.368844,0.0345856,0.50005,0.007713,-0.301003,0.067223,-2.14938,0.03593,1.0759,-0.111937
12.8905,0.366761,0.0324491,0.500044,0.007796,-0.306626,0.063081,-2.15492,0.033073,1.07272,-0.107892
12.9005,0.364612,0.0303795,0.500038,0.007881,-0.312402,0.059039,-2.16057,0.030336,1.06949,-0.103822
12.9105,0.3624,0.0283783,0.500031,0.007965,-0.318327,0.055102,-2.16635,0.027723,1.0662,-0.099723
12.9205,0.360127,0.0264475,0.500025,0.008047,-0.324398,0.051274,-2.17223,0.025239,1.06285,-0.095594
12.9305,0.357794,0.0245895,0.500017,0.008124,-0.33061,0.047562,-2.17821,0.022889,1.05944,-0.091433
12.9405,0.355406,0.0228059,0.50001,0.008196,-0.336961,0.043969,-2.18429,0.020677,1.05597,-0.087239
12.9505,0.352962,0.0210984,0.500002,0.008261,-0.343447,0.0405,-2.19047,0.018607,1.05244,-0.083011
12.9605,0.350467,0.0194691,0.499994,0.008318,-0.350064,0.03716,-2.19672,0.016684,1.04885,-0.078749
12.9705,0.347923,0.0179183,0.499986,0.008364,-0.356808,0.033952,-2.20306,0.014912,1.0452,-0.074453
12.9805,0.345331,0.0164487,0.499978,0.008399,-0.363677,0.030882,-2.20948,0.013295,1.04149,-0.070124
12.9905,0.342695,0.0150614,0.49997,0.008421,-0.370666,0.027954,-2.21596,0.011838,1.03772,-0.065763
13.0005,0.340017,0.0137573,0.499962,0.00843,-0.377772,0.025171,-2.22251,0.010543,1.0339,-0.061372
13.0105,0.337299,0.0125389,0.499954,0.008426,-0.384992,0.022539,-2.22912,0.009415,1.03003,-0.056953
13.0205,0.334545,0.0114061,0.499946,0.008406,-0.39232,0.020061,-2.23578,0.008457,1.02611,-0.052509
13.0305,0.331756,0.0103603,0.499938,0.008371,-0.399755,0.01774,-2.24249,0.007673,1.02214,-0.048041
13.0405,0.328937,0.00940274,0.49993,0.00832,-0.407291,0.015581,-2.24925,0.007067,1.01813,-0.043555
13.0505,0.326088,0.00853428,0.499922,0.008254,-0.414925,0.013587,-2.25604,0.00664,1.01408,-0.039054
13.0605,0.323214,0.00775601,0.499914,0.008172,-0.422652,0.011762,-2.26287,0.006398,1.01,-0.034542
13.0705,0.320317,0.00706824,0.499907,0.008074,-0.43047,0.010109,-2.26972,0.006342,1.00589,-0.030024
13.0805,0.3174,0.00647144,0.4999,0.007961,-0.438374,0.00863,-2.27659,0.006475,1.00176,-0.025505
13.0905,0.314465,0.00596711,0.499892,0.007834,-0.446359,0.00733,-2.28349,0.0068,0.997609,-0.020992
13.1005,0.311516,0.00555475,0.499885,0.007693,-0.454421,0.00621,-2.29039,0.007319,0.993446,-0.016489
13.1105,0.308555,0.00523536,0.499879,0.007539,-0.462556,0.005274,-2.2973,0.008035,0.989278,-0.012004
13.1205,0.305585,0.00500931,0.499872,0.007374,-0.470759,0.004524,-2.30422,0.00895,0.985111,-0.007544
13.1305,0.302609,0.00487632,0.499866,0.007198,-0.479025,0.003962,-2.31113,0.010066,0.980952,-0.003116
13.1405,0.29963,0.00483668,0.49986,0.007014,-0.487351,0.00359,-2.31803,0.011383,0.976808,0.001274
13.1505,0.296651,0.00489092,0.499855,0.006823,-0.49573,0.003411,-2.32491,0.012905,0.972688,0.005615
13.1605,0.293675,0.00503841,0.499849,0.006628,-0.504157,0.003425,-2.33178,0.014631,0.968598,0.009902
13.1705,0.290705,0.00527917,0.499844,0.00643,-0.512628,0.003635,-2.33862,0.016562,0.964548,0.014124
13.1805,0.287743,0.00561307,0.499839,0.006231,-0.521136,0.004042,-2.34543,0.018701,0.960545,0.018273
13.1905,0.284792,0.00603974,0.499834,0.006035,-0.529677,0.004647,-2.3522,0.021045,0.956598,0.02234
13.2005,0.281856,0.00655884,0.49983,0.005844,-0.538244,0.005451,-2.35893,0.023596,0.952716,0.026315
13.2105,0.278937,0.00716974,0.499826,0.005661,-0.546831,0.006454,-2.36561,0.026354,0.948908,0.030189
13.2205,0.276038,0.00787214,0.499822,0.005489,-0.555433,0.007658,-2.37224,0.029317,0.945183,0.033952
13.2305,0.273162,0.00866505,0.499819,0.005331,-0.564042,0.009062,-2.3788,0.032485,0.94155,0.037595
13.2405,0.270311,0.0095478,0.499815,0.005191,-0.572653,0.010666,-2.3853,0.035856,0.938019,0.041106
13.2505,0.267489,0.0105195,0.499813,0.005071,-0.581258,0.012471,-2.39173,0.039428,0.934599,0.044475
13.2605,0.264698,0.0115795,0.499811,0.004976,-0.589851,0.014476,-2.39808,0.043199,0.931301,0.047693
13.2705,0.261941,0.0127266,0.499808,0.004909,-0.598423,0.01668,-2.40435,0.047167,0.928134,0.050749
13.2805,0.259221,0.0139601,0.499806,0.004875,-0.606969,0.019083,-2.41052,0.051328,0.925108,0.053631
13.2905,0.25654,0.0152777,0.499805,0.004875,-0.615479,0.021682,-2.4166,0.055679,0.922234,0.05633
13.3005,0.253901,0.0166795,0.499803,0.004915,-0.623946,0.024478,-2.42257,0.060216,0.919521,0.058835
13.3105,0.251307,0.0181636,0.499802,0.004999,-0.632362,0.027468,-2.42844,0.064934,0.916979,0.061136
13.3205,0.248759,0.0197285,0.499801,0.005129,-0.640719,0.030651,-2.43419,0.069828,0.91462,0.063221
13.3305,0.246262,0.0213728,0.499801,0.00531,-0.649007,0.034024,-2.43982,0.074892,0.912452,0.06508
13.3405,0.243816,0.0230948,0.499801,0.005546,-0.657219,0.037584,-2.44532,0.080121,0.910487,0.066704
13.3505,0.241425,0.0248933,0.499801,0.00584,-0.665345,0.04133,-2.45069,0.085508,0.908735,0.068081
13.3605,0.239091,0.026766,0.499802,0.006196,-0.673375,0.045257,-2.45591,0.091045,0.907206,0.069202
13.3705,0.236816,0.0287115,0.499803,0.006617,-0.681301,0.049363,-2.461,0.096725,0.905909,0.070057
13.3805,0.234602,0.0307279,0.499804,0.007107,-0.689113,0.053644,-2.46593,0.102539,0.904856,0.070636
13.3905,0.232452,0.0328137,0.499806,0.007669,-0.696801,0.058097,-2.4707,0.108479,0.904056,0.070931
13.4005,0.230367,0.0349659,0.499808,0.008305,-0.704355,0.062715,-2.47531,0.114536,0.903518,0.070931
13.4105,0.228351,0.0371832,0.49981,0.009019,-0.711765,0.067496,-2.47975,0.120698,0.903253,0.070629
13.4205,0.226404,0.0394632,0.499813,0.009812,-0.719022,0.072434,-2.48402,0.126956,0.90327,0.070015
13.4305,0.22453,0.041804,0.499816,0.010688,-0.726113,0.077524,-2.48811,0.133299,0.903577,0.069082
13.4405,0.222729,0.0442031,0.49982,0.011648,-0.73303,0.08276,-2.49202,0.139715,0.904184,0.067823
13.4505,0.221004,0.0466582,0.499824,0.012694,-0.739762,0.088136,-2.49574,0.146192,0.905099,0.066231
13.4605,0.219355,0.0491674,0.499828,0.013827,-0.746299,0.093647,-2.49928,0.152719,0.906329,0.064299
13.4705,0.217939,0.0514731,0.499832,0.014922,-0.752009,0.098723,-2.50229,0.158636,0.907713,0.06227
13.4805,0.216295,0.0543466,0.499838,0.016356,-0.758752,0.105064,-2.50575,0.165901,0.909767,0.059409
13.4905,0.214886,0.0570087,0.499843,0.017754,-0.764646,0.11095,-2.50869,0.172517,0.91199,0.056434
13.5005,0.213561,0.0597147,0.499849,0.01924,-0.770304,0.116942,-2.51143,0.17913,0.914558,0.053098
13.5105,0.212442,0.0621859,0.499854,0.020653,-0.775185,0.12242,-2.51371,0.185067,0.917169,0.049785
13.5205,0.21128,0.0649684,0.499861,0.022305,-0.780366,0.128592,-2.51605,0.191634,0.920408,0.045755
13.5305,0.210103,0.0680731,0.499869,0.024223,-0.785758,0.13548,-2.51838,0.19881,0.924388,0.040898
13.5405,0.209126,0.0709319,0.499876,0.026055,-0.790371,0.141821,-2.52027,0.205274,0.928387,0.036096
13.5505,0.208239,0.073818,0.499884,0.027969,-0.794699,0.148219,-2.52196,0.211651,0.932748,0.030916
13.5605,0.207443,0.0767311,0.499893,0.029962,-0.798733,0.15467,-2.52343,0.217936,0.937472,0.025365
13.5705,0.206804,0.0793747,0.499901,0.031822,-0.802106,0.160515,-2.52456,0.223504,0.942036,0.020053
13.5805,0.206183,0.0823319,0.49991,0.033959,-0.805559,0.16704,-2.52563,0.229575,0.947451,0.013799
13.5905,0.205606,0.0856043,0.499921,0.036391,-0.808989,0.174241,-2.52655,0.236092,0.953822,0.006494
13.6005,0.205219,0.0882955,0.49993,0.038439,-0.811502,0.180145,-2.52712,0.241292,0.959357,0.000193
13.6105,0.204851,0.0916003,0.499941,0.041011,-0.814205,0.187366,-2.52758,0.247476,0.966516,-0.007897
13.6205,0.204615,0.0946132,0.499952,0.043407,-0.816305,0.193921,-2.52777,0.252911,0.973385,-0.01562
13.6305,0.204475,0.0976328,0.499963,0.045855,-0.81806,0.200457,-2.52776,0.258164,0.980595,-0.023685
13.6405,0.204429,0.100655,0.499975,0.048349,-0.819464,0.206963,-2.52755,0.263218,0.988133,-0.032082
13.6505,0.204479,0.103678,0.499986,0.050882,-0.820511,0.21343,-2.52713,0.268068,0.995991,-0.040802
13.6605,0.204625,0.106698,0.499998,0.053448,-0.821198,0.219848,-2.52652,0.272704,1.00416,-0.049833
13.6705,0.204837,0.109411,0.500009,0.055781,-0.821505,0.225572,-2.5258,0.276683,1.01176,-0.058218
13.6805,0.205163,0.112419,0.500022,0.058393,-0.821497,0.231868,-2.52481,0.280889,1.02049,-0.067806
13.6905,0.205634,0.115715,0.500035,0.061282,-0.821058,0.238703,-2.5235,0.285245,1.03039,-0.078665
13.7005,0.206102,0.118398,0.500046,0.063653,-0.820366,0.244214,-2.52226,0.288589,1.03872,-0.087782
13.7105,0.206778,0.121656,0.50006,0.06655,-0.819112,0.250838,-2.52054,0.292402,1.04916,-0.099191
13.7205,0.207413,0.124301,0.500071,0.068913,-0.817752,0.256156,-2.51898,0.295288,1.05787,-0.10873
13.7305,0.208292,0.127506,0.500084,0.071786,-0.815681,0.262524,-2.51687,0.298532,1.06873,-0.120614
13.7405,0.209187,0.130391,0.500095,0.074374,-0.813407,0.268179,-2.51476,0.301212,1.07879,-0.131613
13.7505,0.210172,0.133245,0.500107,0.076932,-0.810764,0.273698,-2.51249,0.303632,1.08898,-0.142777
13.7605,0.211134,0.135785,0.500116,0.079203,-0.808072,0.278542,-2.51029,0.305591,1.09825,-0.152948
13.7705,0.21229,0.138575,0.500126,0.081684,-0.80473,0.283784,-2.5077,0.307526,1.10866,-0.164364
13.7805,0.213663,0.141599,0.500136,0.084354,-0.800636,0.289369,-2.50464,0.309362,1.1202,-0.177038
13.7905,0.215,0.144303,0.500144,0.086719,-0.796539,0.294274,-2.5017,0.310767,1.13072,-0.188641
13.8005,0.216278,0.1467,0.50015,0.088792,-0.792549,0.298543,-2.49891,0.311821,1.14022,-0.199128
13.8105,0.217931,0.149577,0.500157,0.091246,-0.787289,0.303569,-2.49532,0.312843,1.15181,-0.211975
13.8205,0.219519,0.152139,0.500162,0.093394,-0.78215,0.307947,-2.49189,0.313522,1.1623,-0.223659
13.8305,0.221186,0.154647,0.500165,0.095457,-0.776678,0.312139,-2.4883,0.313969,1.17272,-0.23532
13.8405,0.222754,0.156858,0.500168,0.097236,-0.771471,0.315752,-2.48493,0.314182,1.18201,-0.245774
13.8505,0.22457,0.15926,0.500169,0.099121,-0.76538,0.319585,-2.48104,0.314214,1.19222,-0.257321
13.8605,0.226653,0.161832,0.500168,0.101076,-0.758319,0.323578,-2.47658,0.314008,1.20328,-0.26991
13.8705,0.228625,0.164104,0.500166,0.10274,-0.751581,0.327001,-2.47235,0.313612,1.21314,-0.281224
13.8805,0.230461,0.166094,0.500163,0.104142,-0.745261,0.329916,-2.46841,0.313094,1.22184,-0.291278
13.8905,0.232569,0.168242,0.500158,0.105589,-0.737967,0.332967,-2.46388,0.312346,1.23129,-0.302284
13.9005,0.234743,0.170322,0.500152,0.106916,-0.730395,0.33582,-2.45919,0.311429,1.24049,-0.313093
13.9105,0.236983,0.172331,0.500144,0.10812,-0.722556,0.338478,-2.45434,0.31035,1.2494,-0.323678
13.9205,0.239521,0.174457,0.500134,0.109297,-0.713639,0.341174,-2.44882,0.30899,1.25885,-0.335037
13.9305,0.241892,0.17631,0.500122,0.110231,-0.705276,0.343421,-2.44364,0.307607,1.26709,-0.345077
13.9405,0.24432,0.178086,0.50011,0.111033,-0.696684,0.345474,-2.43829,0.306094,1.27497,-0.354823
13.9505,0.246802,0.179784,0.500096,0.111701,-0.687875,0.347336,-2.43279,0.304464,1.28246,-0.36425
13.9605,0.249337,0.181401,0.500082,0.112235,-0.678861,0.34901,-2.42712,0.302727,1.28956,-0.373338
13.9705,0.251661,0.182787,0.500068,0.1126,-0.670582,0.35036,-2.42189,0.301081,1.2956,-0.381212
13.9805,0.25429,0.184247,0.500051,0.112875,-0.661211,0.351686,-2.41593,0.299168,1.3019,-0.389604
13.9905,0.257232,0.185757,0.500031,0.113022,-0.650708,0.352941,-2.40919,0.296974,1.30831,-0.398381
14.0005,0.259679,0.186915,0.500015,0.113019,-0.641975,0.353811,-2.40354,0.295118,1.31316,-0.405193
14.0105,0.262435,0.188119,0.499996,0.112888,-0.632136,0.354617,-2.39713,0.292999,1.31811,-0.412358
14.0205,0.265508,0.189343,0.499975,0.112591,-0.621169,0.355313,-2.3899,0.290615,1.323,-0.419731
14.0305,0.268054,0.190264,0.499958,0.112229,-0.612093,0.355739,-2.38386,0.288627,1.32658,-0.425356
14.0405,0.271198,0.191292,0.499937,0.111644,-0.600891,0.356088,-2.37633,0.286163,1.33043,-0.431722
14.0505,0.273795,0.192052,0.49992,0.111052,-0.591652,0.356238,-2.37005,0.284128,1.33314,-0.436503
14.0605,0.276707,0.19281,0.499901,0.110275,-0.581314,0.356264,-2.36295,0.281847,1.33571,-0.441361
14.0705,0.279644,0.193477,0.499882,0.109376,-0.570915,0.356148,-2.35573,0.279555,1.33783,-0.445732
14.0805,0.282598,0.194051,0.499864,0.10836,-0.560475,0.355894,-2.34841,0.27726,1.33946,-0.44961
14.0905,0.285566,0.194534,0.499847,0.107231,-0.550008,0.355509,-2.34098,0.27497,1.34063,-0.452991
14.1005,0.288548,0.194924,0.499831,0.105992,-0.539526,0.354993,-2.33345,0.272687,1.34134,-0.455875
14.1105,0.292142,0.195269,0.499812,0.104367,-0.526944,0.354208,-2.32431,0.269958,1.34163,-0.458679
14.1205,0.294841,0.195441,0.4998,0.103054,-0.517524,0.353506,-2.31739,0.26793,1.34143,-0.460312
14.1305,0.297841,0.195543,0.499787,0.101505,-0.507087,0.352617,-2.30964,0.265699,1.34081,-0.461656
14.1405,0.300843,0.195553,0.499775,0.099867,-0.496691,0.351612,-2.30183,0.263488,1.33979,-0.462512
14.1505,0.303544,0.195481,0.499766,0.098319,-0.487379,0.350611,-2.29477,0.261513,1.33856,-0.462871
14.1605,0.306541,0.195313,0.499756,0.096523,-0.477095,0.349395,-2.28689,0.259339,1.33685,-0.462821
14.1705,0.309832,0.19502,0.499748,0.094461,-0.46587,0.34793,-2.2782,0.256969,1.33458,-0.46223
14.1805,0.312515,0.194696,0.499742,0.092712,-0.456766,0.346637,-2.27108,0.255048,1.33244,-0.461337
14.1905,0.315781,0.194199,0.499736,0.090506,-0.445752,0.344942,-2.26239,0.252722,1.32948,-0.459759
14.2005,0.318438,0.19371,0.499733,0.088651,-0.436845,0.343464,-2.25529,0.250838,1.3268,-0.45808
14.2105,0.32137,0.193081,0.49973,0.086541,-0.427068,0.341729,-2.24742,0.248765,1.32357,-0.455816
14.2205,0.324281,0.19236,0.499728,0.084386,-0.417428,0.339893,-2.2396,0.246705,1.3201,-0.45315
14.2305,0.327167,0.191549,0.499728,0.082192,-0.407936,0.33796,-2.23183,0.244659,1.31641,-0.450098
14.2405,0.330594,0.190459,0.499729,0.079516,-0.396754,0.33551,-2.22259,0.242213,1.31171,-0.44595
14.2505,0.332853,0.189662,0.49973,0.077711,-0.389435,0.333802,-2.2165,0.240589,1.30842,-0.442903
14.2605,0.335646,0.188587,0.499732,0.075436,-0.380447,0.33158,-2.20896,0.238562,1.30418,-0.438794
14.2705,0.338404,0.187426,0.499736,0.073145,-0.371645,0.329261,-2.20151,0.236529,1.29979,-0.434374
14.2805,0.341123,0.186178,0.499741,0.070844,-0.36304,0.326846,-2.19418,0.234488,1.29528,-0.42966
14.2905,0.344066,0.18471,0.499746,0.068308,-0.353809,0.324082,-2.18626,0.232231,1.29019,-0.424156
14.3005,0.346433,0.183434,0.499751,0.066234,-0.346449,0.321735,-2.1799,0.23037,1.28595,-0.419425
14.3105,0.349275,0.181786,0.499758,0.063705,-0.337694,0.318765,-2.17229,0.228073,1.28069,-0.413386
14.3205,0.351557,0.180365,0.499764,0.061647,-0.330733,0.316247,-2.1662,0.226167,1.27633,-0.408254
14.3305,0.354044,0.178709,0.499771,0.059375,-0.323218,0.313357,-2.15958,0.224014,1.27146,-0.402373
14.3405,0.356718,0.176799,0.499779,0.0569,-0.315226,0.310069,-2.1525,0.221603,1.26607,-0.395704
14.3505,0.358856,0.175169,0.499786,0.054897,-0.308905,0.307295,-2.14687,0.219594,1.26165,-0.39011
